&SRS
<MetaDataAtStart>
pilatus100k_path_template='../../rawdata/042_7Nb_TDload_800C_15mms_24_02_2017-002444/pixi_%05d.tif'
</MetaDataAtStart>
&End
path	load	temperature	position
00001	-0.000420	0.161156	0.018532
00002	0.000709	0.166085	0.019204
00003	0.000738	0.168223	0.019252
00004	0.001067	0.170964	0.019305
00005	0.000948	0.174564	0.019359
00006	0.001101	0.175376	0.019414
00007	0.001061	0.178958	0.019413
00008	0.000715	0.182582	0.019370
00009	0.000749	0.185480	0.019372
00010	0.000821	0.188969	0.019346
00011	0.000497	0.189074	0.019292
00012	0.000551	0.192852	0.019295
00013	0.000345	0.195464	0.019217
00014	0.000571	0.198453	0.019215
00015	0.000708	0.201912	0.019180
00016	0.000429	0.205869	0.019188
00017	0.000309	0.207897	0.019184
00018	-0.000215	0.213617	0.019106
00019	-0.000174	0.215390	0.019121
00020	0.000082	0.218863	0.019170
00021	0.000163	0.219875	0.019099
00022	0.000249	0.222372	0.019074
00023	0.000342	0.224092	0.019078
00024	0.000344	0.224708	0.019005
00025	0.000197	0.226976	0.019101
00026	0.000033	0.227198	0.019060
00027	-0.000132	0.230035	0.019131
00028	-0.000204	0.228494	0.019056
00029	-0.000061	0.229175	0.019126
00030	0.000105	0.228607	0.019097
00031	-0.000093	0.229201	0.019058
00032	-0.000324	0.226998	0.018998
00033	-0.000282	0.226831	0.018956
00034	-0.000705	0.225338	0.018816
00035	-0.001023	0.225048	0.018724
00036	-0.001135	0.226142	0.018527
00037	-0.001579	0.221160	0.018311
00038	-0.001334	0.222837	0.018149
00039	-0.001253	0.220266	0.017958
00040	-0.001827	0.221590	0.017972
00041	-0.001223	0.218069	0.018065
00042	-0.001444	0.220329	0.018187
00043	-0.000896	0.219959	0.018544
00044	-0.000426	0.220224	0.018827
00045	-0.000338	0.220481	0.019155
00046	-0.000160	0.218570	0.019227
00047	-0.000004	0.218104	0.019303
00048	0.000154	0.219606	0.019350
00049	0.000157	0.218510	0.019384
00050	0.000159	0.219220	0.019378
00051	0.000621	0.218434	0.019393
00052	0.000156	0.218606	0.019382
00053	0.000159	0.217681	0.019393
00054	0.000250	0.217570	0.019335
00055	0.000339	0.216306	0.019347
00056	0.000429	0.216697	0.019202
00057	0.000511	0.216440	0.019243
00058	0.000105	0.213151	0.019216
00059	-0.000004	0.213727	0.019206
00060	-0.000115	0.210758	0.019172
00061	-0.000223	0.209702	0.019138
00062	-0.000397	0.203839	0.019187
00063	-0.000254	0.206830	0.019212
00064	-0.000372	0.202365	0.019169
00065	-0.000467	0.198105	0.019150
00066	-0.000247	0.194566	0.019127
00067	-0.000241	0.193643	0.019115
00068	-0.000233	0.187835	0.019175
00069	-0.000237	0.184480	0.019170
00070	-0.000442	0.179952	0.019238
00071	-0.000393	0.179230	0.019195
00072	-0.000511	0.175033	0.019163
00073	-0.000520	0.170854	0.019136
00074	-0.000533	0.169314	0.019075
00075	-0.000587	0.164261	0.019061
00076	-0.000461	0.159855	0.018998
00077	-0.000950	0.157837	0.018935
00078	-0.000883	0.154746	0.018824
00079	-0.001231	0.152380	0.018699
00080	-0.001453	0.150398	0.018472
00081	-0.001759	0.147688	0.018249
00082	-0.002044	0.147461	0.018120
00083	-0.002064	0.145870	0.017982
00084	-0.002132	0.144815	0.017944
00085	-0.002101	0.146103	0.018089
00086	-0.001708	0.146138	0.018199
00087	-0.001620	0.147894	0.018574
00088	-0.001086	0.148699	0.018962
00089	-0.000863	0.149019	0.019195
00090	-0.000728	0.151400	0.019275
00091	-0.000517	0.149684	0.019303
00092	-0.000917	0.154567	0.019332
00093	-0.000451	0.153235	0.019379
00094	-0.000769	0.154356	0.019460
00095	-0.000732	0.152939	0.019433
00096	-0.000952	0.155202	0.019376
00097	-0.000934	0.154428	0.019377
00098	-0.000836	0.158424	0.019358
00099	-0.001043	0.156638	0.019332
00100	-0.001026	0.158561	0.019237
00101	-0.001131	0.157347	0.019186
00102	-0.001038	0.155269	0.019191
00103	-0.001481	0.157575	0.019237
00104	-0.001396	0.158339	0.019143
00105	-0.001313	0.157868	0.019158
00106	-0.001178	0.157369	0.019159
00107	-0.001071	0.157599	0.019133
00108	-0.001087	0.159764	0.019186
00109	-0.001321	0.160608	0.019125
00110	-0.001483	0.159969	0.019094
00111	-0.001228	0.161044	0.019093
00112	-0.001205	0.161124	0.019143
00113	-0.001234	0.162312	0.019173
00114	-0.001091	0.164563	0.019140
00115	-0.001214	0.166191	0.019099
00116	-0.001178	0.166753	0.019097
00117	-0.000839	0.170411	0.019102
00118	-0.000476	0.171579	0.019075
00119	-0.000314	0.174104	0.018987
00120	0.000072	0.177903	0.018892
00121	0.000012	0.177614	0.018815
