&SRS
<MetaDataAtStart>
pilatus100k_path_template='../../rawdata/040_7Nb_TDload_725C_15mms_23_02_2017-232157/pixi_%05d.tif'
</MetaDataAtStart>
&End
path	load	temperature	position
00001	-0.001441	0.146512	0.040542
00002	-0.001436	0.146151	0.040389
00003	-0.001253	0.145467	0.040480
00004	-0.001036	0.146190	0.040656
00005	-0.001030	0.146634	0.040915
00006	-0.000577	0.147790	0.041179
00007	-0.000424	0.146372	0.041472
00008	-0.000502	0.147217	0.041639
00009	-0.000535	0.148251	0.041748
00010	-0.000416	0.147789	0.041860
00011	-0.000366	0.148801	0.041818
00012	-0.000373	0.149694	0.041830
00013	-0.000226	0.150210	0.041881
00014	-0.000370	0.148798	0.041835
00015	-0.000465	0.148096	0.041792
00016	-0.000383	0.146622	0.041720
00017	-0.000504	0.147068	0.041764
00018	-0.000333	0.146843	0.041793
00019	-0.000537	0.146159	0.041699
00020	-0.000687	0.148463	0.041635
00021	-0.000636	0.145536	0.041564
00022	-0.000728	0.146821	0.041589
00023	-0.000547	0.146374	0.041610
00024	-0.000425	0.145822	0.041666
00025	-0.000709	0.146481	0.041591
00026	-0.000882	0.145536	0.041619
00027	-0.000939	0.146663	0.041569
00028	-0.000796	0.147507	0.041533
00029	-0.000643	0.148663	0.041533
00030	-0.000911	0.148894	0.041586
00031	-0.000731	0.148563	0.041521
00032	-0.000741	0.148212	0.041589
00033	-0.000810	0.149578	0.041452
00034	-0.000873	0.148479	0.041516
00035	-0.001119	0.148428	0.041491
00036	-0.001083	0.148442	0.041447
00037	-0.000841	0.147648	0.041435
00038	-0.001201	0.148892	0.041404
00039	-0.001469	0.147509	0.041234
00040	-0.001527	0.148143	0.041137
00041	-0.001798	0.147905	0.040957
00042	-0.002189	0.148232	0.040749
00043	-0.002155	0.148170	0.040575
00044	-0.002417	0.149208	0.040520
00045	-0.002607	0.150958	0.040332
00046	-0.002777	0.149295	0.040393
00047	-0.002363	0.152987	0.040469
00048	-0.002141	0.151741	0.040747
00049	-0.001846	0.155896	0.040949
00050	-0.001602	0.154840	0.041246
00051	-0.001422	0.156091	0.041545
00052	-0.001414	0.156477	0.041651
00053	-0.001330	0.157760	0.041807
00054	-0.001451	0.158068	0.041873
00055	-0.001486	0.160789	0.041916
00056	-0.001493	0.160622	0.041843
00057	-0.001454	0.161140	0.041810
00058	-0.001673	0.162233	0.041820
00059	-0.001452	0.163785	0.041827
00060	-0.001624	0.164876	0.041762
00061	-0.001406	0.165879	0.041766
00062	-0.001340	0.166883	0.041624
00063	-0.001586	0.168071	0.041616
00064	-0.001774	0.168620	0.041565
00065	-0.001801	0.171925	0.041565
00066	-0.001887	0.170072	0.041526
00067	-0.001779	0.172593	0.041460
00068	-0.001794	0.174060	0.041481
00069	-0.001847	0.174422	0.041457
00070	-0.001991	0.174513	0.041478
00071	-0.001950	0.177083	0.041522
00072	-0.002023	0.177018	0.041557
00073	-0.001788	0.179396	0.041504
00074	-0.001845	0.179523	0.041592
00075	-0.002163	0.180121	0.041513
00076	-0.001941	0.183979	0.041413
00077	-0.002047	0.186286	0.041523
00078	-0.002031	0.186815	0.041433
00079	-0.002058	0.186859	0.041326
