&SRS
<MetaDataAtStart>
pilatus100k_path_template='../../rawdata/037_2Nb_NDload_750C_15mms_23_02_2017-214525/pixi_%05d.tif'
</MetaDataAtStart>
&End
path	load	temperature	position
00001	0.002595	0.145819	0.053685
00002	0.002304	0.146772	0.053565
00003	0.002350	0.144582	0.053591
00004	0.002318	0.146846	0.053576
00005	0.002313	0.145042	0.053494
00006	0.002333	0.147137	0.053421
00007	0.002290	0.146363	0.053478
00008	0.002224	0.144346	0.053520
00009	0.002283	0.145482	0.053468
00010	0.002266	0.145565	0.053412
00011	0.002116	0.145865	0.053322
00012	0.001975	0.145745	0.053398
00013	0.002203	0.146344	0.053376
00014	0.001986	0.146950	0.053384
00015	0.002190	0.147097	0.053496
00016	0.002177	0.147185	0.053469
00017	0.001867	0.145203	0.053388
00018	0.001877	0.146746	0.053411
00019	0.001992	0.145703	0.053407
00020	0.002037	0.145049	0.053426
00021	0.002142	0.146978	0.053385
00022	0.001992	0.148320	0.053368
00023	0.001989	0.147396	0.053330
00024	0.001885	0.148061	0.053201
00025	0.001576	0.146929	0.053101
00026	0.001415	0.146384	0.053104
00027	0.001386	0.147433	0.052813
00028	0.000774	0.146246	0.052636
00029	0.000802	0.145637	0.052496
00030	0.000519	0.144530	0.052391
00031	0.000531	0.146208	0.052304
00032	0.000765	0.147631	0.052310
00033	0.000971	0.147908	0.052521
00034	0.001509	0.147817	0.052770
00035	0.001815	0.150499	0.053057
00036	0.002129	0.149790	0.053287
00037	0.002198	0.152363	0.053475
00038	0.002247	0.151248	0.053581
00039	0.002291	0.152721	0.053668
00040	0.002029	0.151917	0.053639
00041	0.002327	0.150887	0.053703
00042	0.002363	0.151741	0.053712
00043	0.002223	0.153287	0.053715
00044	0.002346	0.151530	0.053705
00045	0.002331	0.154446	0.053671
00046	0.002286	0.155431	0.053661
00047	0.002144	0.154098	0.053630
00048	0.001734	0.155929	0.053528
00049	0.001774	0.156311	0.053517
00050	0.001800	0.156810	0.053475
00051	0.001439	0.158902	0.053451
00052	0.001577	0.158124	0.053365
00053	0.001924	0.159322	0.053464
00054	0.001510	0.159519	0.053367
00055	0.001421	0.161237	0.053423
00056	0.001440	0.161509	0.053386
00057	0.001225	0.163127	0.053417
00058	0.001273	0.165756	0.053422
00059	0.001120	0.165728	0.053483
00060	0.001178	0.167587	0.053478
00061	0.000712	0.167694	0.053477
00062	0.001360	0.169899	0.053416
00063	0.001049	0.170157	0.053445
00064	0.001079	0.171645	0.053420
00065	0.001134	0.174206	0.053407
00066	0.000793	0.174694	0.053401
00067	0.000874	0.177546	0.053297
00068	0.000722	0.177144	0.053190
00069	0.000483	0.177237	0.053009
00070	-0.000111	0.178348	0.052934
00071	-0.000447	0.180629	0.052773
00072	-0.000252	0.180303	0.052642
00073	-0.000834	0.181920	0.052485
00074	-0.001057	0.186239	0.052323
00075	-0.000824	0.188314	0.052321
00076	-0.000719	0.190870	0.052441
00077	-0.001053	0.192981	0.052613
00078	-0.000111	0.194798	0.052790
00079	0.000183	0.195394	0.053141
00080	0.000472	0.198869	0.053365
00081	0.000600	0.199488	0.053574
00082	0.000367	0.200513	0.053690
00083	0.000178	0.202838	0.053671
00084	0.000664	0.206878	0.053696
00085	0.000330	0.207235	0.053635
00086	0.000102	0.207752	0.053758
00087	0.000121	0.209160	0.053708
00088	0.000187	0.208910	0.053684
00089	0.000181	0.212510	0.053635
00090	-0.000020	0.212009	0.053642
00091	-0.000217	0.216088	0.053554
00092	-0.000394	0.216483	0.053496
00093	-0.000353	0.217305	0.053502
00094	-0.000219	0.217846	0.053472
00095	-0.000364	0.219631	0.053509
00096	-0.000486	0.219499	0.053490
00097	-0.000434	0.220019	0.053413
00098	-0.000379	0.220557	0.053409
00099	-0.000351	0.221252	0.053401
00100	-0.000418	0.221990	0.053439
00101	-0.000907	0.222318	0.053496
00102	-0.000887	0.223649	0.053418
00103	-0.000682	0.223583	0.053443
00104	-0.000219	0.224276	0.053407
00105	-0.000349	0.223683	0.053440
00106	-0.000746	0.223069	0.053402
00107	-0.000550	0.220979	0.053402
00108	-0.000649	0.220822	0.053378
00109	-0.000843	0.223192	0.053360
00110	-0.000780	0.221890	0.053302
00111	-0.000928	0.220884	0.053254
00112	-0.001313	0.219801	0.053063
00113	-0.001342	0.219101	0.052956
00114	-0.001499	0.218491	0.052840
00115	-0.001794	0.218727	0.052647
00116	-0.001866	0.218732	0.052453
00117	-0.002089	0.216870	0.052346
00118	-0.002138	0.217998	0.052269
00119	-0.002132	0.216368	0.052257
00120	-0.002022	0.217671	0.052410
00121	-0.001863	0.218175	0.052626
00122	-0.001645	0.217005	0.052910
00123	-0.001199	0.217614	0.053213
00124	-0.000974	0.216708	0.053415
00125	-0.000749	0.218633	0.053510
00126	-0.000531	0.218752	0.053581
00127	-0.000787	0.218024	0.053674
00128	-0.000726	0.218352	0.053625
00129	-0.000521	0.217963	0.053689
00130	-0.000527	0.215880	0.053759
00131	-0.000749	0.216807	0.053772
00132	-0.000696	0.217276	0.053700
00133	-0.000653	0.217058	0.053632
00134	-0.000694	0.217239	0.053639
00135	-0.000824	0.215438	0.053605
00136	-0.000945	0.214878	0.053432
00137	-0.001218	0.214906	0.053517
00138	-0.000876	0.216699	0.053530
00139	-0.000954	0.214926	0.053506
00140	-0.000896	0.213007	0.053474
00141	-0.000883	0.214600	0.053436
00142	-0.001185	0.215046	0.053419
00143	-0.001275	0.214143	0.053368
00144	-0.001204	0.212704	0.053396
00145	-0.001200	0.212552	0.053403
00146	-0.001050	0.212901	0.053427
00147	-0.001132	0.213338	0.053408
00148	-0.001272	0.212528	0.053440
00149	-0.001252	0.212559	0.053413
00150	-0.001110	0.213469	0.053375
00151	-0.001055	0.214612	0.053388
00152	-0.001152	0.213741	0.053370
00153	-0.001205	0.213286	0.053341
00154	-0.001521	0.213881	0.053303
00155	-0.001446	0.213232	0.053138
00156	-0.001375	0.211457	0.053022
00157	-0.001714	0.211151	0.052886
00158	-0.001794	0.210194	0.052745
00159	-0.002024	0.210157	0.052613
00160	-0.002203	0.209956	0.052459
00161	-0.002107	0.209876	0.052379
00162	-0.002207	0.210790	0.052325
00163	-0.002047	0.210912	0.052340
00164	-0.001883	0.211909	0.052445
00165	-0.001619	0.211790	0.052699
00166	-0.001245	0.211811	0.052995
00167	-0.001041	0.212651	0.053320
00168	-0.000879	0.213362	0.053496
00169	-0.000791	0.214098	0.053561
00170	-0.000717	0.211534	0.053610
00171	-0.000694	0.211737	0.053643
00172	-0.000610	0.212893	0.053656
00173	-0.000396	0.213195	0.053618
00174	-0.000509	0.212692	0.053621
00175	-0.000557	0.213349	0.053679
00176	-0.000759	0.215267	0.053653
00177	-0.000909	0.214632	0.053650
00178	-0.000668	0.215769	0.053660
00179	-0.000731	0.215974	0.053549
00180	-0.000908	0.215187	0.053486
00181	-0.000810	0.215457	0.053454
00182	-0.000915	0.215610	0.053410
00183	-0.000906	0.214912	0.053434
00184	-0.000824	0.213991	0.053452
00185	-0.001116	0.212965	0.053384
00186	-0.001243	0.211978	0.053343
00187	-0.001179	0.211840	0.053401
00188	-0.001046	0.211988	0.053421
00189	-0.001014	0.210959	0.053418
00190	-0.001222	0.210400	0.053449
00191	-0.001121	0.213138	0.053474
00192	-0.001147	0.219254	0.053493
00193	-0.001167	0.224675	0.053433
00194	-0.001116	0.228987	0.053449
00195	-0.001124	0.232239	0.053460
00196	-0.001423	0.235601	0.053387
00197	-0.001852	0.239264	0.053387
00198	-0.001941	0.243594	0.053299
00199	-0.002121	0.244048	0.053144
00200	-0.002380	0.244241	0.053006
00201	-0.002925	0.246748	0.052875
00202	-0.003473	0.249309	0.052766
00203	-0.004134	0.251897	0.052564
00204	-0.004534	0.256762	0.052492
00205	-0.005208	0.262742	0.052562
00206	-0.005574	0.260390	0.052665
00207	-0.005952	0.256644	0.052834
00208	-0.006515	0.260834	0.053072
00209	-0.006990	0.270721	0.053368
00210	-0.006974	0.268977	0.053630
00211	-0.007244	0.267118	0.053837
00212	-0.008132	0.271153	0.053941
00213	-0.009273	0.271990	0.054020
00214	-0.010164	0.275219	0.054035
00215	-0.011239	0.278851	0.054039
00216	-0.012492	0.279067	0.054113
00217	-0.013763	0.280909	0.054113
00218	-0.014976	0.283449	0.054089
00219	-0.008148	0.283739	0.054047
00220	0.003809	0.285823	0.054281
00221	0.007875	0.286395	0.054353
00222	0.007155	0.289732	0.054294
00223	0.005267	0.290287	0.054249
00224	0.003285	0.291285	0.054578
00225	0.001082	0.294827	0.054639
00226	-0.001576	0.297003	0.054638
00227	-0.003983	0.299064	0.054586
00228	-0.005979	0.302090	0.054546
00229	-0.005373	0.305697	0.054520
00230	-0.004514	0.308084	0.054526
00231	-0.003588	0.311757	0.054517
00232	0.003721	0.312904	0.054765
00233	0.004966	0.317372	0.054906
00234	0.002817	0.319103	0.054906
00235	-0.000259	0.322275	0.054932
00236	-0.002631	0.327133	0.055271
00237	-0.005140	0.328249	0.055365
00238	-0.001807	0.334202	0.055366
00239	0.000809	0.338268	0.055197
00240	0.002363	0.340693	0.055459
00241	0.001075	0.341070	0.055564
00242	-0.001791	0.347597	0.055509
00243	-0.003950	0.352531	0.055378
00244	-0.002584	0.353140	0.055528
00245	-0.002032	0.358070	0.055445
00246	-0.001951	0.360940	0.055259
00247	-0.001870	0.367025	0.055289
00248	-0.000727	0.367466	0.055206
00249	-0.001544	0.370553	0.055191
00250	-0.002831	0.375033	0.055349
00251	0.001491	0.377709	0.055710
00252	0.000632	0.383702	0.056136
00253	-0.001755	0.390333	0.056571
00254	-0.003599	0.389064	0.056821
00255	0.000910	0.394475	0.057394
00256	0.001213	0.398238	0.057451
00257	0.002295	0.402295	0.057862
00258	-0.000462	0.405094	0.057955
00259	-0.002746	0.408482	0.057921
00260	-0.001220	0.412482	0.058278
00261	-0.000797	0.414912	0.058379
00262	0.000402	0.420058	0.058295
00263	-0.000274	0.424020	0.058563
00264	0.000755	0.428041	0.058615
00265	-0.000989	0.431973	0.058548
00266	-0.001414	0.436020	0.058827
00267	-0.001350	0.440667	0.058801
00268	0.000102	0.444783	0.058836
00269	0.006003	0.451095	0.059102
00270	0.004440	0.452517	0.059112
00271	0.000429	0.458081	0.059402
00272	-0.003304	0.460541	0.059521
00273	-0.003062	0.467225	0.059472
00274	-0.003007	0.467500	0.059512
00275	0.001445	0.472342	0.059812
00276	0.003772	0.479082	0.059826
00277	0.002575	0.482264	0.060153
00278	-0.000632	0.487014	0.060232
00279	-0.000259	0.491516	0.060264
00280	-0.002162	0.496925	0.060707
00281	0.000634	0.500326	0.060693
00282	0.000757	0.504561	0.060741
00283	0.002263	0.508506	0.061056
00284	-0.000099	0.512712	0.061014
00285	-0.001530	0.520440	0.060990
00286	0.000288	0.523622	0.061214
00287	-0.001741	0.528213	0.061194
00288	0.000372	0.534419	0.061342
00289	0.003246	0.539075	0.061185
00290	-0.000381	0.545795	0.060938
00291	-0.003263	0.546656	0.060855
00292	-0.003043	0.550254	0.061192
00293	-0.002138	0.557926	0.061178
00294	0.001472	0.560928	0.061348
00295	-0.000093	0.567298	0.061848
00296	0.002256	0.574146	0.062186
00297	0.000118	0.576919	0.062426
00298	-0.001725	0.582448	0.062835
00299	-0.000479	0.585588	0.063244
00300	-0.001283	0.594238	0.063311
00301	0.002537	0.597785	0.063670
00302	0.002348	0.600589	0.063654
00303	0.000558	0.605924	0.063554
00304	-0.001560	0.612962	0.063741
00305	-0.001195	0.614320	0.064087
00306	0.002383	0.621699	0.064029
00307	0.001517	0.623694	0.064137
00308	0.003762	0.627341	0.064382
00309	0.000991	0.632267	0.064315
00310	-0.001196	0.637094	0.064263
00311	0.001836	0.640708	0.064559
00312	0.000523	0.646722	0.064557
00313	0.002775	0.649364	0.064518
00314	-0.000814	0.653940	0.064943
00315	-0.002786	0.656958	0.064949
00316	-0.000704	0.662832	0.065016
00317	0.003639	0.667656	0.065193
00318	0.001976	0.670169	0.065254
00319	0.001258	0.674695	0.065344
00320	-0.000994	0.678812	0.065682
00321	0.001338	0.684500	0.065695
00322	0.000780	0.687593	0.065830
00323	0.001921	0.692644	0.066156
00324	0.001371	0.696583	0.066152
00325	-0.000888	0.699743	0.066272
00326	0.000614	0.705934	0.066579
00327	-0.000543	0.709367	0.066627
00328	0.001729	0.711635	0.066883
00329	-0.000088	0.716705	0.066701
00330	0.001176	0.719216	0.066689
00331	-0.001018	0.722644	0.066953
00332	-0.002225	0.723879	0.066724
00333	-0.000655	0.730154	0.066554
00334	0.002289	0.734032	0.066709
00335	0.001456	0.737353	0.066643
00336	0.001280	0.741101	0.066828
00337	-0.001729	0.745163	0.066850
00338	-0.002742	0.749319	0.067089
00339	-0.001362	0.752770	0.067437
00340	-0.000381	0.757866	0.068027
00341	0.002895	0.762112	0.068370
00342	0.002922	0.765982	0.068804
00343	0.002235	0.769829	0.068915
00344	-0.000117	0.774055	0.069026
00345	-0.001108	0.777062	0.069157
00346	0.003457	0.780726	0.069416
00347	0.005791	0.785552	0.069535
