&SRS
<MetaDataAtStart>
pilatus100k_path_template='../../rawdata/041_7Nb_NDload_700C_15mms_23_02_2017-235339/pixi_%05d.tif'
</MetaDataAtStart>
&End
path	load	temperature	position
00001	0.002775	0.192726	0.021991
00002	0.002879	0.198116	0.022101
00003	0.002525	0.196446	0.022086
00004	0.002976	0.201853	0.022087
00005	0.002701	0.198061	0.022195
00006	0.002347	0.206596	0.022154
00007	0.002581	0.200598	0.022143
00008	0.002566	0.208382	0.022013
00009	0.002329	0.205216	0.021939
00010	0.002097	0.206296	0.021981
00011	0.001853	0.207013	0.021904
00012	0.002320	0.206311	0.021802
00013	0.001847	0.208071	0.021868
00014	0.001936	0.208217	0.021841
00015	0.001452	0.207540	0.021798
00016	0.001706	0.209150	0.021737
00017	0.001437	0.207598	0.021714
00018	0.001955	0.207676	0.021802
00019	0.001847	0.208593	0.021666
00020	0.001828	0.208838	0.021753
00021	0.001897	0.209399	0.021744
00022	0.001524	0.211309	0.021740
00023	0.001598	0.211196	0.021790
00024	0.001449	0.208676	0.021808
00025	0.001249	0.208431	0.021695
00026	0.001428	0.209179	0.021657
00027	0.001382	0.210814	0.021640
00028	0.001554	0.212801	0.021631
00029	0.001318	0.210843	0.021574
00030	0.000768	0.211335	0.021450
00031	0.000715	0.209488	0.021295
00032	0.000105	0.211150	0.021143
00033	-0.000163	0.210318	0.020958
00034	-0.000165	0.209343	0.020774
00035	-0.000530	0.212199	0.020646
00036	-0.000633	0.208318	0.020580
00037	-0.000386	0.213000	0.020513
00038	-0.000458	0.209426	0.020710
00039	-0.000467	0.214335	0.020868
00040	0.000403	0.212809	0.021148
00041	0.000903	0.216127	0.021514
00042	0.001168	0.214025	0.021750
00043	0.001064	0.212181	0.021931
00044	0.000700	0.214821	0.022052
00045	0.001093	0.214673	0.022109
00046	0.001199	0.216815	0.022164
00047	0.001018	0.216996	0.022064
00048	0.001093	0.217376	0.022089
00049	0.001360	0.216401	0.022149
00050	0.000964	0.215670	0.022108
00051	0.000777	0.216456	0.022009
00052	0.001123	0.215870	0.021951
00053	0.001074	0.214006	0.021907
00054	0.000926	0.211868	0.021870
00055	0.000566	0.210372	0.021827
00056	0.000175	0.208428	0.021815
00057	0.000341	0.208177	0.021883
00058	0.000190	0.205592	0.021773
00059	0.000192	0.206004	0.021751
00060	0.000327	0.201601	0.021758
00061	0.000287	0.199115	0.021775
00062	0.000393	0.198222	0.021767
00063	0.000431	0.192608	0.021716
00064	0.000662	0.192523	0.021762
00065	0.000564	0.188878	0.021782
00066	0.000630	0.190335	0.021707
00067	0.000602	0.185835	0.021746
00068	0.000316	0.182889	0.021736
00069	-0.000089	0.180581	0.021731
00070	0.000261	0.178635	0.021695
00071	0.000284	0.176217	0.021689
00072	0.000029	0.174622	0.021624
00073	-0.000440	0.172942	0.021492
00074	-0.000580	0.170793	0.021361
00075	-0.000634	0.168206	0.021262
00076	-0.000636	0.165292	0.021038
00077	-0.001105	0.163337	0.020905
00078	-0.001558	0.161501	0.020726
00079	-0.001467	0.158917	0.020569
00080	-0.001669	0.158055	0.020567
00081	-0.001716	0.156352	0.020649
00082	-0.001612	0.154096	0.020780
00083	-0.001445	0.152879	0.021048
00084	-0.001060	0.152783	0.021358
00085	-0.000550	0.152463	0.021607
00086	-0.000206	0.149960	0.021794
00087	-0.000208	0.149461	0.022003
00088	-0.000252	0.149025	0.022096
00089	-0.000295	0.147464	0.022103
00090	-0.000292	0.148320	0.022100
00091	-0.000275	0.146149	0.022143
00092	-0.000392	0.147580	0.022169
00093	-0.000690	0.147435	0.022114
00094	-0.000809	0.147616	0.022125
00095	-0.000720	0.148097	0.021971
00096	-0.000706	0.146458	0.021862
00097	-0.000639	0.146431	0.021909
00098	-0.000785	0.146591	0.021903
00099	-0.000909	0.146599	0.021911
00100	-0.000921	0.145127	0.021834
00101	-0.001073	0.145482	0.021809
00102	-0.001180	0.146682	0.021814
00103	-0.001205	0.146868	0.021758
00104	-0.001351	0.145462	0.021751
00105	-0.001464	0.145310	0.021721
00106	-0.001371	0.147346	0.021713
00107	-0.001129	0.146798	0.021756
00108	-0.001150	0.145007	0.021798
00109	-0.001201	0.144881	0.021785
00110	-0.001282	0.145218	0.021788
00111	-0.001325	0.144335	0.021813
00112	-0.001290	0.144509	0.021776
00113	-0.001394	0.143205	0.021763
00114	-0.001516	0.143158	0.021717
00115	-0.001586	0.143400	0.021647
00116	-0.001632	0.143799	0.021571
00117	-0.001826	0.143596	0.021433
00118	-0.001985	0.139647	0.021279
00119	-0.002079	0.141069	0.021098
00120	-0.002215	0.141187	0.020914
00121	-0.002471	0.139967	0.020768
00122	-0.002641	0.139671	0.020620
00123	-0.002878	0.138372	0.020516
00124	-0.002932	0.138773	0.020512
00125	-0.002649	0.138607	0.020544
00126	-0.002464	0.138412	0.020731
00127	-0.002106	0.138586	0.021078
00128	-0.001805	0.137662	0.021443
00129	-0.001513	0.137867	0.021747
00130	-0.001337	0.138971	0.021908
00131	-0.001309	0.139762	0.021990
00132	-0.001302	0.140277	0.022005
00133	-0.001324	0.138049	0.022045
00134	-0.001344	0.137156	0.022079
00135	-0.001406	0.137700	0.022108
00136	-0.001489	0.138749	0.022176
00137	-0.001486	0.139955	0.022165
00138	-0.001244	0.140870	0.022116
00139	-0.001357	0.140904	0.022063
00140	-0.001420	0.142427	0.021948
00141	-0.001455	0.143857	0.021807
00142	-0.001396	0.144314	0.021738
00143	-0.001305	0.146394	0.021842
00144	-0.001313	0.145528	0.021804
00145	-0.001465	0.148126	0.021696
00146	-0.001753	0.147504	0.021720
00147	-0.001665	0.151916	0.021786
00148	-0.001489	0.150111	0.021775
00149	-0.001518	0.154601	0.021740
00150	-0.001481	0.156593	0.021743
00151	-0.001556	0.156908	0.021742
00152	-0.001273	0.159523	0.021777
00153	-0.001372	0.164212	0.021751
00154	-0.001259	0.166413	0.021765
00155	-0.001375	0.168397	0.021801
00156	-0.001302	0.170627	0.021726
00157	-0.001342	0.172652	0.021758
00158	-0.001622	0.173987	0.021671
00159	-0.001501	0.176339	0.021598
00160	-0.001473	0.178464	0.021543
00161	-0.001584	0.180364	0.021483
00162	-0.001800	0.181618	0.021238
00163	-0.001757	0.183058	0.021060
00164	-0.001748	0.183035	0.020886
00165	-0.002024	0.184281	0.020719
00166	-0.002273	0.186259	0.020577
00167	-0.002359	0.189108	0.020528
00168	-0.002286	0.190738	0.020621
00169	-0.002435	0.189750	0.020788
00170	-0.002052	0.195850	0.021035
00171	-0.001765	0.195099	0.021292
00172	-0.001332	0.199256	0.021640
00173	-0.001295	0.196843	0.021904
00174	-0.001225	0.203297	0.022000
00175	-0.001072	0.202022	0.022037
00176	-0.000679	0.207009	0.022083
00177	-0.000908	0.208837	0.022157
00178	-0.001240	0.207086	0.022192
00179	-0.001009	0.209316	0.022110
00180	-0.001361	0.209184	0.022085
00181	-0.001163	0.210440	0.022030
00182	-0.001497	0.210527	0.021991
00183	-0.001474	0.211963	0.021861
00184	-0.001569	0.211168	0.021926
00185	-0.001658	0.210941	0.021835
00186	-0.001430	0.212620	0.021932
00187	-0.001227	0.211684	0.021855
00188	-0.000491	0.213482	0.021912
00189	0.000629	0.214475	0.021821
00190	0.001364	0.213712	0.021702
00191	0.001627	0.214134	0.021709
00192	0.001783	0.213616	0.021717
